menuname,direction,provider,backendurl,frontendurl,httpMethod,jsfile,line,controllerClass,판정,note
(호출 메뉴 없음) /arms/patchnote,BE→호출없음,상속(TreeAbstractController),/arms/patchnote/getMonitor.do,(호출 없음),GET,,,AdminPatchController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/patchnote,BE→호출없음,상속(TreeAbstractController),/arms/patchnote/getNode.do,(호출 없음),GET,,,AdminPatchController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/patchnote,BE→호출없음,상속(TreeAbstractController),/arms/patchnote/getNodesWithoutRoot.do,(호출 없음),GET,,,AdminPatchController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/patchnote,BE→호출없음,상속(TreeAbstractController),/arms/patchnote/getPaginatedChildNode.do,(호출 없음),GET,,,AdminPatchController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/patchnote,BE→호출없음,상속(TreeAbstractController),/arms/patchnote/moveNode.do,(호출 없음),POST,,,AdminPatchController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/patchnote,BE→호출없음,상속(TreeAbstractController),/arms/patchnote/removeNode.do,(호출 없음),DELETE,,,AdminPatchController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/patchnote,BE→호출없음,상속(TreeAbstractController),/arms/patchnote/searchNode.do,(호출 없음),GET,,,AdminPatchController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/patchnote,BE→호출없음,상속(TreeAbstractController),/arms/patchnote/send-message,(호출 없음),GET,,,AdminPatchController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/patchnote,BE→호출없음,상속(TreeAbstractController),/arms/patchnote/updateNode.do,(호출 없음),PUT,,,AdminPatchController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/patchnote,BE→호출없음,자체 선언,/arms/patchnote/updatePatchnote.do,(호출 없음),PUT,,,AdminPatchController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음
(호출 메뉴 없음) /arms/pdServiceLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceLog/addNode.do,(호출 없음),POST,,,PdServiceLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceLog/alterNode.do,(호출 없음),PUT,,,PdServiceLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceLog/alterNodeType.do,(호출 없음),PUT,,,PdServiceLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceLog/analyzeNode.do,(호출 없음),GET,,,PdServiceLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceLog/getChildNode.do,(호출 없음),GET,,,PdServiceLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceLog/getMonitor.do,(호출 없음),GET,,,PdServiceLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceLog/getNode.do,(호출 없음),GET,,,PdServiceLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceLog/getNodesWithoutRoot.do,(호출 없음),GET,,,PdServiceLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceLog/getPaginatedChildNode.do,(호출 없음),GET,,,PdServiceLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceLog/moveNode.do,(호출 없음),POST,,,PdServiceLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceLog/removeNode.do,(호출 없음),DELETE,,,PdServiceLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceLog/searchNode.do,(호출 없음),GET,,,PdServiceLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceLog/send-message,(호출 없음),GET,,,PdServiceLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceLog/updateNode.do,(호출 없음),PUT,,,PdServiceLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceVersionLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceVersionLog/addNode.do,(호출 없음),POST,,,PdServiceVersionLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceVersionLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceVersionLog/alterNode.do,(호출 없음),PUT,,,PdServiceVersionLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceVersionLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceVersionLog/alterNodeType.do,(호출 없음),PUT,,,PdServiceVersionLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceVersionLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceVersionLog/analyzeNode.do,(호출 없음),GET,,,PdServiceVersionLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceVersionLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceVersionLog/getChildNode.do,(호출 없음),GET,,,PdServiceVersionLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceVersionLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceVersionLog/getMonitor.do,(호출 없음),GET,,,PdServiceVersionLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceVersionLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceVersionLog/getNode.do,(호출 없음),GET,,,PdServiceVersionLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceVersionLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceVersionLog/getNodesWithoutRoot.do,(호출 없음),GET,,,PdServiceVersionLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceVersionLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceVersionLog/getPaginatedChildNode.do,(호출 없음),GET,,,PdServiceVersionLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceVersionLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceVersionLog/moveNode.do,(호출 없음),POST,,,PdServiceVersionLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceVersionLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceVersionLog/removeNode.do,(호출 없음),DELETE,,,PdServiceVersionLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceVersionLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceVersionLog/searchNode.do,(호출 없음),GET,,,PdServiceVersionLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceVersionLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceVersionLog/send-message,(호출 없음),GET,,,PdServiceVersionLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/pdServiceVersionLog,BE→호출없음,상속(TreeAbstractController),/arms/pdServiceVersionLog/updateNode.do,(호출 없음),PUT,,,PdServiceVersionLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/report/mail-receiver-log,BE→호출없음,상속(TreeAbstractController),/arms/report/mail-receiver-log/addNode.do,(호출 없음),POST,,,ReceiverLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/report/mail-receiver-log,BE→호출없음,상속(TreeAbstractController),/arms/report/mail-receiver-log/alterNode.do,(호출 없음),PUT,,,ReceiverLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/report/mail-receiver-log,BE→호출없음,상속(TreeAbstractController),/arms/report/mail-receiver-log/alterNodeType.do,(호출 없음),PUT,,,ReceiverLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
(호출 메뉴 없음) /arms/report/mail-receiver-log,BE→호출없음,상속(TreeAbstractController),/arms/report/mail-receiver-log/analyzeNode.do,(호출 없음),GET,,,ReceiverLogController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 해당 basePath 를 부르는 프론트 호출이 한 건도 없음 / 상속 전개 엔드포인트(inherited(TreeAbstractController))
